event_date,session_id,customer_id,city,segment,channel,device,category,experiment_group,revenue,event_type
2026-06-20,S0056719,C03612,Jaipur,New,Affiliate,Web,Kids,control,0,add_to_cart
2026-06-20,S0056719,C03612,Jaipur,New,Affiliate,Web,Kids,control,0,checkout_start
2026-06-20,S0056720,C04424,Mumbai,Occasional,Push,Android,Men Casual,control,0,visit
2026-06-20,S0056721,C04488,Pune,Occasional,Organic,Android,Footwear,control,0,visit
2026-06-20,S0056722,C04873,Jaipur,Occasional,Organic,Android,Kids,control,0,visit
2026-06-20,S0056722,C04873,Jaipur,Occasional,Organic,Android,Kids,control,0,product_view
2026-06-20,S0056722,C04873,Jaipur,Occasional,Organic,Android,Kids,control,0,add_to_cart
2026-06-20,S0056723,C03220,Indore,Occasional,Push,iOS,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056723,C03220,Indore,Occasional,Push,iOS,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056723,C03220,Indore,Occasional,Push,iOS,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056724,C02984,Pune,Loyal,Push,Android,Footwear,control,0,visit
2026-06-20,S0056724,C02984,Pune,Loyal,Push,Android,Footwear,control,0,product_view
2026-06-20,S0056725,C02927,Jaipur,High Value,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056725,C02927,Jaipur,High Value,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056726,C03865,Pune,New,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056726,C03865,Pune,New,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056727,C01870,Pune,New,Push,Android,Women Ethnic,control,0,visit
2026-06-20,S0056727,C01870,Pune,New,Push,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056728,C04690,Delhi NCR,Occasional,Affiliate,iOS,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056728,C04690,Delhi NCR,Occasional,Affiliate,iOS,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056728,C04690,Delhi NCR,Occasional,Affiliate,iOS,Beauty,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056728,C04690,Delhi NCR,Occasional,Affiliate,iOS,Beauty,free_shipping_nudge,0,checkout_start
2026-06-20,S0056729,C04026,Bengaluru,Occasional,Influencer,iOS,Beauty,control,0,visit
2026-06-20,S0056729,C04026,Bengaluru,Occasional,Influencer,iOS,Beauty,control,0,product_view
2026-06-20,S0056730,C03029,Bengaluru,Occasional,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056730,C03029,Bengaluru,Occasional,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056731,C01681,Indore,High Value,Paid Search,Web,Men Casual,control,0,visit
2026-06-20,S0056731,C01681,Indore,High Value,Paid Search,Web,Men Casual,control,0,product_view
2026-06-20,S0056732,C02181,Mumbai,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056732,C02181,Mumbai,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056732,C02181,Mumbai,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056732,C02181,Mumbai,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-06-20,S0056732,C02181,Mumbai,Occasional,Organic,Android,Footwear,free_shipping_nudge,2307,purchase
2026-06-20,S0056733,C00807,Hyderabad,New,Paid Search,Android,Men Casual,control,0,visit
2026-06-20,S0056733,C00807,Hyderabad,New,Paid Search,Android,Men Casual,control,0,product_view
2026-06-20,S0056734,C05141,Pune,Occasional,Influencer,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056734,C05141,Pune,Occasional,Influencer,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056735,C01367,Pune,New,Influencer,iOS,Footwear,control,0,visit
2026-06-20,S0056736,C02498,Delhi NCR,New,Influencer,Android,Men Casual,control,0,visit
2026-06-20,S0056736,C02498,Delhi NCR,New,Influencer,Android,Men Casual,control,0,product_view
2026-06-20,S0056737,C00184,Mumbai,New,Paid Search,iOS,Men Casual,control,0,visit
2026-06-20,S0056737,C00184,Mumbai,New,Paid Search,iOS,Men Casual,control,0,product_view
2026-06-20,S0056738,C01759,Delhi NCR,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-06-20,S0056738,C01759,Delhi NCR,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056739,C04617,Pune,New,Push,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056740,C03602,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056740,C03602,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056741,C00267,Hyderabad,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056741,C00267,Hyderabad,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056742,C01711,Mumbai,Loyal,Organic,Android,Kids,control,0,visit
2026-06-20,S0056742,C01711,Mumbai,Loyal,Organic,Android,Kids,control,0,product_view
2026-06-20,S0056743,C03420,Mumbai,New,Organic,iOS,Men Casual,control,0,visit
2026-06-20,S0056743,C03420,Mumbai,New,Organic,iOS,Men Casual,control,0,product_view
2026-06-20,S0056743,C03420,Mumbai,New,Organic,iOS,Men Casual,control,0,add_to_cart
2026-06-20,S0056744,C01682,Bengaluru,New,Paid Search,Android,Beauty,control,0,visit
2026-06-20,S0056744,C01682,Bengaluru,New,Paid Search,Android,Beauty,control,0,product_view
2026-06-20,S0056745,C01758,Hyderabad,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056745,C01758,Hyderabad,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056746,C01390,Delhi NCR,New,Organic,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056746,C01390,Delhi NCR,New,Organic,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056747,C02179,Delhi NCR,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056747,C02179,Delhi NCR,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056748,C02766,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056748,C02766,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056748,C02766,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,add_to_cart
2026-06-20,S0056748,C02766,Mumbai,Occasional,Paid Search,Android,Footwear,control,0,checkout_start
2026-06-20,S0056748,C02766,Mumbai,Occasional,Paid Search,Android,Footwear,control,2549,purchase
2026-06-20,S0056749,C03598,Delhi NCR,New,Paid Search,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056749,C03598,Delhi NCR,New,Paid Search,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056750,C03805,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056750,C03805,Jaipur,New,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056751,C02992,Bengaluru,Loyal,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056751,C02992,Bengaluru,Loyal,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056752,C02677,Delhi NCR,New,Paid Search,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056752,C02677,Delhi NCR,New,Paid Search,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056753,C05033,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056753,C05033,Hyderabad,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056754,C04504,Delhi NCR,New,Affiliate,Android,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056754,C04504,Delhi NCR,New,Affiliate,Android,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056754,C04504,Delhi NCR,New,Affiliate,Android,Men Casual,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056755,C02383,Delhi NCR,New,Organic,Android,Beauty,control,0,visit
2026-06-20,S0056755,C02383,Delhi NCR,New,Organic,Android,Beauty,control,0,product_view
2026-06-20,S0056756,C03729,Hyderabad,Occasional,Paid Search,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056756,C03729,Hyderabad,Occasional,Paid Search,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056757,C00033,Delhi NCR,High Value,Paid Search,Android,Kids,control,0,visit
2026-06-20,S0056757,C00033,Delhi NCR,High Value,Paid Search,Android,Kids,control,0,product_view
2026-06-20,S0056758,C00772,Delhi NCR,Loyal,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056759,C03982,Indore,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056759,C03982,Indore,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056759,C03982,Indore,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056759,C03982,Indore,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,checkout_start
2026-06-20,S0056759,C03982,Indore,Occasional,Organic,Android,Beauty,free_shipping_nudge,833,purchase
2026-06-20,S0056760,C03843,Delhi NCR,Occasional,Push,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056760,C03843,Delhi NCR,Occasional,Push,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056761,C02061,Bengaluru,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-06-20,S0056761,C02061,Bengaluru,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056761,C02061,Bengaluru,New,Paid Search,Android,Women Ethnic,control,0,add_to_cart
2026-06-20,S0056762,C02052,Bengaluru,Occasional,Organic,Android,Footwear,control,0,visit
2026-06-20,S0056762,C02052,Bengaluru,Occasional,Organic,Android,Footwear,control,0,product_view
2026-06-20,S0056763,C02594,Bengaluru,New,Paid Search,Android,Kids,control,0,visit
2026-06-20,S0056763,C02594,Bengaluru,New,Paid Search,Android,Kids,control,0,product_view
2026-06-20,S0056764,C00657,Mumbai,High Value,Affiliate,Android,Men Casual,control,0,visit
2026-06-20,S0056764,C00657,Mumbai,High Value,Affiliate,Android,Men Casual,control,0,product_view
2026-06-20,S0056765,C03809,Pune,New,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056765,C03809,Pune,New,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056766,C03239,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056766,C03239,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056766,C03239,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056766,C03239,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,0,checkout_start
2026-06-20,S0056766,C03239,Delhi NCR,Loyal,Paid Search,Android,Women Ethnic,free_shipping_nudge,1430,purchase
2026-06-20,S0056767,C01277,Jaipur,Occasional,Organic,Web,Footwear,control,0,visit
2026-06-20,S0056767,C01277,Jaipur,Occasional,Organic,Web,Footwear,control,0,product_view
2026-06-20,S0056768,C04230,Delhi NCR,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056768,C04230,Delhi NCR,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056769,C02936,Lucknow,New,Paid Search,Android,Kids,control,0,visit
2026-06-20,S0056769,C02936,Lucknow,New,Paid Search,Android,Kids,control,0,product_view
2026-06-20,S0056770,C01863,Delhi NCR,Occasional,Paid Search,Android,Kids,control,0,visit
2026-06-20,S0056770,C01863,Delhi NCR,Occasional,Paid Search,Android,Kids,control,0,product_view
2026-06-20,S0056771,C00536,Bengaluru,Occasional,Influencer,Android,Men Casual,control,0,visit
2026-06-20,S0056771,C00536,Bengaluru,Occasional,Influencer,Android,Men Casual,control,0,product_view
2026-06-20,S0056772,C00845,Delhi NCR,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056772,C00845,Delhi NCR,Occasional,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056773,C00761,Delhi NCR,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056773,C00761,Delhi NCR,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056773,C00761,Delhi NCR,Loyal,Organic,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056774,C02278,Bengaluru,New,Organic,Android,Footwear,control,0,visit
2026-06-20,S0056774,C02278,Bengaluru,New,Organic,Android,Footwear,control,0,product_view
2026-06-20,S0056775,C00064,Delhi NCR,Occasional,Organic,Android,Kids,control,0,visit
2026-06-20,S0056775,C00064,Delhi NCR,Occasional,Organic,Android,Kids,control,0,product_view
2026-06-20,S0056775,C00064,Delhi NCR,Occasional,Organic,Android,Kids,control,0,add_to_cart
2026-06-20,S0056775,C00064,Delhi NCR,Occasional,Organic,Android,Kids,control,0,checkout_start
2026-06-20,S0056775,C00064,Delhi NCR,Occasional,Organic,Android,Kids,control,989,purchase
2026-06-20,S0056776,C03741,Jaipur,Occasional,Organic,Android,Women Ethnic,control,0,visit
2026-06-20,S0056777,C00892,Lucknow,Occasional,Organic,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056777,C00892,Lucknow,Occasional,Organic,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056778,C03339,Hyderabad,New,Paid Search,Android,Women Ethnic,control,0,visit
2026-06-20,S0056778,C03339,Hyderabad,New,Paid Search,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056779,C01022,Lucknow,High Value,Organic,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056779,C01022,Lucknow,High Value,Organic,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056779,C01022,Lucknow,High Value,Organic,Android,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056780,C04243,Delhi NCR,Occasional,Push,Android,Women Ethnic,control,0,visit
2026-06-20,S0056780,C04243,Delhi NCR,Occasional,Push,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056780,C04243,Delhi NCR,Occasional,Push,Android,Women Ethnic,control,0,add_to_cart
2026-06-20,S0056781,C03228,Mumbai,Occasional,Paid Search,Android,Women Ethnic,control,0,visit
2026-06-20,S0056781,C03228,Mumbai,Occasional,Paid Search,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056782,C04835,Bengaluru,New,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056782,C04835,Bengaluru,New,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056783,C01981,Indore,New,Organic,Android,Footwear,control,0,visit
2026-06-20,S0056784,C01110,Hyderabad,Occasional,Influencer,iOS,Footwear,control,0,visit
2026-06-20,S0056784,C01110,Hyderabad,Occasional,Influencer,iOS,Footwear,control,0,product_view
2026-06-20,S0056784,C01110,Hyderabad,Occasional,Influencer,iOS,Footwear,control,0,add_to_cart
2026-06-20,S0056784,C01110,Hyderabad,Occasional,Influencer,iOS,Footwear,control,0,checkout_start
2026-06-20,S0056784,C01110,Hyderabad,Occasional,Influencer,iOS,Footwear,control,3328,purchase
2026-06-20,S0056785,C02033,Indore,Occasional,Organic,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056785,C02033,Indore,Occasional,Organic,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056786,C01096,Bengaluru,Occasional,Paid Search,iOS,Footwear,control,0,visit
2026-06-20,S0056786,C01096,Bengaluru,Occasional,Paid Search,iOS,Footwear,control,0,product_view
2026-06-20,S0056787,C01775,Pune,Occasional,Influencer,Android,Kids,control,0,visit
2026-06-20,S0056787,C01775,Pune,Occasional,Influencer,Android,Kids,control,0,product_view
2026-06-20,S0056788,C00906,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056788,C00906,Delhi NCR,New,Paid Search,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056789,C03659,Indore,Loyal,Paid Search,iOS,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056789,C03659,Indore,Loyal,Paid Search,iOS,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056790,C03953,Hyderabad,High Value,Paid Search,Android,Kids,control,0,visit
2026-06-20,S0056790,C03953,Hyderabad,High Value,Paid Search,Android,Kids,control,0,product_view
2026-06-20,S0056791,C00872,Delhi NCR,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056791,C00872,Delhi NCR,Occasional,Paid Search,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056792,C04741,Bengaluru,New,Influencer,iOS,Beauty,control,0,visit
2026-06-20,S0056792,C04741,Bengaluru,New,Influencer,iOS,Beauty,control,0,product_view
2026-06-20,S0056793,C00304,Indore,New,Influencer,Android,Kids,control,0,visit
2026-06-20,S0056793,C00304,Indore,New,Influencer,Android,Kids,control,0,product_view
2026-06-20,S0056794,C00264,Hyderabad,Loyal,Paid Search,Android,Men Casual,control,0,visit
2026-06-20,S0056795,C04319,Jaipur,New,Push,iOS,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056795,C04319,Jaipur,New,Push,iOS,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056795,C04319,Jaipur,New,Push,iOS,Men Casual,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056795,C04319,Jaipur,New,Push,iOS,Men Casual,free_shipping_nudge,0,checkout_start
2026-06-20,S0056796,C02935,Delhi NCR,Occasional,Affiliate,Android,Women Ethnic,control,0,visit
2026-06-20,S0056796,C02935,Delhi NCR,Occasional,Affiliate,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056797,C01797,Mumbai,Occasional,Influencer,Android,Footwear,control,0,visit
2026-06-20,S0056797,C01797,Mumbai,Occasional,Influencer,Android,Footwear,control,0,product_view
2026-06-20,S0056798,C04370,Pune,New,Paid Search,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056798,C04370,Pune,New,Paid Search,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056798,C04370,Pune,New,Paid Search,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056798,C04370,Pune,New,Paid Search,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-06-20,S0056799,C05169,Jaipur,High Value,Organic,Web,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056799,C05169,Jaipur,High Value,Organic,Web,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056800,C04753,Bengaluru,New,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056801,C02066,Lucknow,New,Paid Search,iOS,Footwear,control,0,visit
2026-06-20,S0056801,C02066,Lucknow,New,Paid Search,iOS,Footwear,control,0,product_view
2026-06-20,S0056802,C04583,Jaipur,Occasional,Paid Search,Android,Kids,free_shipping_nudge,0,visit
2026-06-20,S0056802,C04583,Jaipur,Occasional,Paid Search,Android,Kids,free_shipping_nudge,0,product_view
2026-06-20,S0056803,C02360,Delhi NCR,New,Organic,Android,Kids,control,0,visit
2026-06-20,S0056803,C02360,Delhi NCR,New,Organic,Android,Kids,control,0,product_view
2026-06-20,S0056803,C02360,Delhi NCR,New,Organic,Android,Kids,control,0,add_to_cart
2026-06-20,S0056804,C02773,Lucknow,New,Push,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056804,C02773,Lucknow,New,Push,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056805,C04325,Lucknow,New,Push,Android,Beauty,control,0,visit
2026-06-20,S0056805,C04325,Lucknow,New,Push,Android,Beauty,control,0,product_view
2026-06-20,S0056805,C04325,Lucknow,New,Push,Android,Beauty,control,0,add_to_cart
2026-06-20,S0056806,C01156,Lucknow,New,Influencer,Android,Men Casual,control,0,visit
2026-06-20,S0056807,C02171,Lucknow,High Value,Push,Web,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056807,C02171,Lucknow,High Value,Push,Web,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056807,C02171,Lucknow,High Value,Push,Web,Women Ethnic,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056808,C03668,Pune,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,visit
2026-06-20,S0056808,C03668,Pune,New,Affiliate,Android,Women Ethnic,free_shipping_nudge,0,product_view
2026-06-20,S0056809,C04232,Mumbai,New,Influencer,Android,Women Ethnic,control,0,visit
2026-06-20,S0056809,C04232,Mumbai,New,Influencer,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056810,C03343,Indore,Occasional,Organic,Android,Footwear,control,0,visit
2026-06-20,S0056810,C03343,Indore,Occasional,Organic,Android,Footwear,control,0,product_view
2026-06-20,S0056811,C04669,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056811,C04669,Bengaluru,Occasional,Organic,Android,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056812,C00061,Hyderabad,New,Organic,iOS,Men Casual,control,0,visit
2026-06-20,S0056812,C00061,Hyderabad,New,Organic,iOS,Men Casual,control,0,product_view
2026-06-20,S0056813,C04071,Jaipur,Occasional,Organic,Android,Men Casual,control,0,visit
2026-06-20,S0056813,C04071,Jaipur,Occasional,Organic,Android,Men Casual,control,0,product_view
2026-06-20,S0056814,C03137,Bengaluru,Occasional,Paid Search,iOS,Beauty,control,0,visit
2026-06-20,S0056814,C03137,Bengaluru,Occasional,Paid Search,iOS,Beauty,control,0,product_view
2026-06-20,S0056814,C03137,Bengaluru,Occasional,Paid Search,iOS,Beauty,control,0,add_to_cart
2026-06-20,S0056814,C03137,Bengaluru,Occasional,Paid Search,iOS,Beauty,control,0,checkout_start
2026-06-20,S0056815,C01887,Lucknow,New,Push,Web,Women Ethnic,control,0,visit
2026-06-20,S0056815,C01887,Lucknow,New,Push,Web,Women Ethnic,control,0,product_view
2026-06-20,S0056815,C01887,Lucknow,New,Push,Web,Women Ethnic,control,0,add_to_cart
2026-06-20,S0056816,C04019,Indore,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056816,C04019,Indore,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056816,C04019,Indore,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056816,C04019,Indore,Occasional,Organic,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-06-20,S0056816,C04019,Indore,Occasional,Organic,Android,Footwear,free_shipping_nudge,2336,purchase
2026-06-20,S0056817,C03388,Indore,New,Push,Android,Women Ethnic,control,0,visit
2026-06-20,S0056817,C03388,Indore,New,Push,Android,Women Ethnic,control,0,product_view
2026-06-20,S0056818,C00879,Hyderabad,High Value,Organic,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056818,C00879,Hyderabad,High Value,Organic,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056819,C02256,Bengaluru,New,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056820,C04191,Hyderabad,New,Push,Android,Kids,control,0,visit
2026-06-20,S0056820,C04191,Hyderabad,New,Push,Android,Kids,control,0,product_view
2026-06-20,S0056821,C04063,Mumbai,New,Influencer,Android,Men Casual,free_shipping_nudge,0,visit
2026-06-20,S0056821,C04063,Mumbai,New,Influencer,Android,Men Casual,free_shipping_nudge,0,product_view
2026-06-20,S0056822,C01449,Mumbai,New,Paid Search,Android,Footwear,control,0,visit
2026-06-20,S0056822,C01449,Mumbai,New,Paid Search,Android,Footwear,control,0,product_view
2026-06-20,S0056823,C03684,Bengaluru,Loyal,Influencer,iOS,Women Ethnic,control,0,visit
2026-06-20,S0056823,C03684,Bengaluru,Loyal,Influencer,iOS,Women Ethnic,control,0,product_view
2026-06-20,S0056824,C01086,Bengaluru,New,Push,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056825,C02057,Delhi NCR,Loyal,Paid Search,iOS,Kids,control,0,visit
2026-06-20,S0056825,C02057,Delhi NCR,Loyal,Paid Search,iOS,Kids,control,0,product_view
2026-06-20,S0056825,C02057,Delhi NCR,Loyal,Paid Search,iOS,Kids,control,0,add_to_cart
2026-06-20,S0056825,C02057,Delhi NCR,Loyal,Paid Search,iOS,Kids,control,0,checkout_start
2026-06-20,S0056825,C02057,Delhi NCR,Loyal,Paid Search,iOS,Kids,control,788,purchase
2026-06-20,S0056826,C00570,Jaipur,Occasional,Organic,iOS,Women Ethnic,control,0,visit
2026-06-20,S0056826,C00570,Jaipur,Occasional,Organic,iOS,Women Ethnic,control,0,product_view
2026-06-20,S0056827,C00738,Delhi NCR,New,Organic,Android,Beauty,control,0,visit
2026-06-20,S0056827,C00738,Delhi NCR,New,Organic,Android,Beauty,control,0,product_view
2026-06-20,S0056827,C00738,Delhi NCR,New,Organic,Android,Beauty,control,0,add_to_cart
2026-06-20,S0056828,C02472,Mumbai,Occasional,Affiliate,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056828,C02472,Mumbai,Occasional,Affiliate,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056829,C00005,Delhi NCR,Occasional,Influencer,iOS,Footwear,control,0,visit
2026-06-20,S0056829,C00005,Delhi NCR,Occasional,Influencer,iOS,Footwear,control,0,product_view
2026-06-20,S0056830,C04459,Hyderabad,High Value,Paid Search,Android,Footwear,free_shipping_nudge,0,visit
2026-06-20,S0056830,C04459,Hyderabad,High Value,Paid Search,Android,Footwear,free_shipping_nudge,0,product_view
2026-06-20,S0056830,C04459,Hyderabad,High Value,Paid Search,Android,Footwear,free_shipping_nudge,0,add_to_cart
2026-06-20,S0056830,C04459,Hyderabad,High Value,Paid Search,Android,Footwear,free_shipping_nudge,0,checkout_start
2026-06-20,S0056831,C05030,Delhi NCR,Loyal,Organic,Android,Beauty,control,0,visit
2026-06-20,S0056831,C05030,Delhi NCR,Loyal,Organic,Android,Beauty,control,0,product_view
2026-06-20,S0056832,C01483,Jaipur,Loyal,Organic,Android,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056832,C01483,Jaipur,Loyal,Organic,Android,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056833,C01740,Delhi NCR,Occasional,Push,Android,Footwear,control,0,visit
2026-06-20,S0056833,C01740,Delhi NCR,Occasional,Push,Android,Footwear,control,0,product_view
2026-06-20,S0056834,C02080,Bengaluru,New,Paid Search,iOS,Beauty,free_shipping_nudge,0,visit
2026-06-20,S0056834,C02080,Bengaluru,New,Paid Search,iOS,Beauty,free_shipping_nudge,0,product_view
2026-06-20,S0056835,C03721,Delhi NCR,Occasional,Paid Search,Android,Men Casual,control,0,visit
2026-06-20,S0056835,C03721,Delhi NCR,Occasional,Paid Search,Android,Men Casual,control,0,product_view
2026-06-20,S0056836,C02165,Mumbai,Occasional,Paid Search,iOS,Men Casual,control,0,visit
2026-06-20,S0056836,C02165,Mumbai,Occasional,Paid Search,iOS,Men Casual,control,0,product_view
