customer_id,acquired_date,city,segment
C01990,2026-04-22,Bengaluru,Loyal
C01991,2026-04-25,Mumbai,New
C01992,2026-05-16,Pune,New
C01993,2026-05-17,Hyderabad,High Value
C01994,2026-04-21,Hyderabad,Occasional
C01995,2026-03-11,Delhi NCR,New
C01996,2026-01-26,Delhi NCR,Occasional
C01997,2026-04-29,Jaipur,Occasional
C01998,2026-06-22,Hyderabad,New
C01999,2026-03-28,Pune,High Value
C02000,2026-03-22,Hyderabad,Occasional
C02001,2026-01-18,Bengaluru,New
C02002,2026-01-27,Pune,New
C02003,2026-03-14,Delhi NCR,New
C02004,2026-06-08,Bengaluru,Loyal
C02005,2026-06-18,Lucknow,New
C02006,2026-06-03,Hyderabad,Occasional
C02007,2026-01-31,Bengaluru,Occasional
C02008,2026-04-07,Hyderabad,Loyal
C02009,2026-05-25,Jaipur,New
C02010,2026-01-29,Pune,New
C02011,2026-04-30,Pune,New
C02012,2026-04-27,Indore,New
C02013,2026-04-20,Pune,Occasional
C02014,2026-03-24,Delhi NCR,Loyal
C02015,2026-03-12,Jaipur,New
C02016,2026-03-27,Indore,New
C02017,2026-03-09,Bengaluru,New
C02018,2026-02-21,Hyderabad,New
C02019,2026-05-06,Bengaluru,Occasional
C02020,2026-04-21,Delhi NCR,Occasional
C02021,2026-04-24,Pune,New
C02022,2026-01-19,Bengaluru,Occasional
C02023,2026-04-25,Bengaluru,Occasional
C02024,2026-06-17,Hyderabad,Loyal
C02025,2026-06-20,Mumbai,New
C02026,2026-03-26,Lucknow,Occasional
C02027,2026-05-12,Pune,Loyal
C02028,2026-05-03,Mumbai,Loyal
C02029,2026-01-18,Hyderabad,New
C02030,2026-06-26,Jaipur,Occasional
C02031,2026-05-26,Hyderabad,High Value
C02032,2026-03-27,Pune,New
C02033,2026-06-11,Indore,Occasional
C02034,2026-04-04,Hyderabad,High Value
C02035,2026-01-21,Lucknow,Occasional
C02036,2026-03-16,Hyderabad,New
C02037,2026-01-11,Indore,Occasional
C02038,2026-03-18,Pune,Loyal
C02039,2026-06-11,Pune,Occasional
C02040,2026-06-11,Mumbai,New
C02041,2026-01-10,Delhi NCR,Occasional
C02042,2026-06-01,Delhi NCR,New
C02043,2026-05-19,Hyderabad,Occasional
C02044,2026-04-26,Indore,New
C02045,2026-03-28,Bengaluru,Loyal
C02046,2026-01-11,Mumbai,New
C02047,2026-06-17,Pune,Occasional
C02048,2026-06-23,Lucknow,Occasional
C02049,2026-05-29,Delhi NCR,New
C02050,2026-02-06,Mumbai,New
C02051,2026-06-08,Bengaluru,Occasional
C02052,2026-02-03,Bengaluru,Occasional
C02053,2026-03-20,Jaipur,New
C02054,2026-06-06,Bengaluru,Occasional
C02055,2026-01-28,Bengaluru,Occasional
C02056,2026-06-07,Delhi NCR,Loyal
C02057,2026-04-20,Delhi NCR,Loyal
C02058,2026-06-23,Mumbai,New
C02059,2026-06-25,Hyderabad,New
C02060,2026-02-24,Jaipur,Occasional
C02061,2026-03-27,Bengaluru,New
C02062,2026-04-17,Bengaluru,New
C02063,2026-02-12,Mumbai,Loyal
C02064,2026-01-11,Bengaluru,Loyal
C02065,2026-06-11,Hyderabad,Loyal
C02066,2026-01-05,Lucknow,New
C02067,2026-01-02,Bengaluru,New
C02068,2026-06-16,Hyderabad,New
C02069,2026-06-27,Jaipur,Loyal
C02070,2026-06-27,Bengaluru,New
C02071,2026-03-11,Mumbai,New
C02072,2026-02-14,Hyderabad,New
C02073,2026-02-16,Pune,Occasional
C02074,2026-01-23,Hyderabad,Loyal
C02075,2026-03-31,Mumbai,Occasional
C02076,2026-02-19,Bengaluru,Occasional
C02077,2026-01-25,Hyderabad,Loyal
C02078,2026-05-19,Mumbai,Occasional
C02079,2026-06-10,Hyderabad,New
C02080,2026-02-19,Bengaluru,New
C02081,2026-05-02,Mumbai,New
C02082,2026-01-12,Bengaluru,New
C02083,2026-02-23,Mumbai,New
C02084,2026-04-27,Bengaluru,Occasional
C02085,2026-05-18,Bengaluru,Loyal
C02086,2026-05-05,Mumbai,New
C02087,2026-03-02,Pune,Occasional
C02088,2026-03-25,Mumbai,Occasional
C02089,2026-03-25,Delhi NCR,New
C02090,2026-02-28,Bengaluru,Occasional
C02091,2026-02-21,Mumbai,New
C02092,2026-05-01,Hyderabad,New
C02093,2026-04-22,Bengaluru,Loyal
C02094,2026-04-27,Bengaluru,New
C02095,2026-04-28,Pune,Occasional
C02096,2026-03-11,Delhi NCR,New
C02097,2026-06-27,Hyderabad,New
C02098,2026-01-29,Lucknow,Occasional
C02099,2026-02-13,Jaipur,New
C02100,2026-03-17,Hyderabad,Loyal
C02101,2026-06-13,Indore,Loyal
C02102,2026-05-28,Indore,Loyal
C02103,2026-01-23,Mumbai,Occasional
C02104,2026-02-25,Hyderabad,Loyal
C02105,2026-03-13,Bengaluru,Occasional
C02106,2026-03-05,Delhi NCR,Occasional
C02107,2026-02-26,Lucknow,Occasional
C02108,2026-02-08,Lucknow,Loyal
C02109,2026-04-17,Indore,New
C02110,2026-05-01,Pune,Occasional
C02111,2026-04-19,Hyderabad,Occasional
C02112,2026-06-28,Jaipur,Occasional
C02113,2026-03-03,Bengaluru,Occasional
C02114,2026-06-27,Pune,Loyal
C02115,2026-02-03,Delhi NCR,New
C02116,2026-01-24,Bengaluru,Occasional
C02117,2026-02-11,Pune,Loyal
C02118,2026-05-30,Bengaluru,Occasional
C02119,2026-02-05,Lucknow,New
C02120,2026-04-05,Hyderabad,Occasional
C02121,2026-01-01,Lucknow,New
C02122,2026-06-26,Delhi NCR,New
C02123,2026-04-20,Pune,Occasional
C02124,2026-06-06,Hyderabad,Loyal
C02125,2026-06-25,Bengaluru,Loyal
C02126,2026-01-15,Mumbai,Loyal
C02127,2026-04-04,Lucknow,New
C02128,2026-04-04,Mumbai,New
C02129,2026-04-04,Bengaluru,Occasional
C02130,2026-01-18,Hyderabad,Loyal
C02131,2026-02-05,Indore,New
C02132,2026-01-30,Hyderabad,Occasional
C02133,2026-05-29,Lucknow,Occasional
C02134,2026-02-27,Delhi NCR,Loyal
C02135,2026-05-09,Pune,New
C02136,2026-01-17,Mumbai,Occasional
C02137,2026-05-09,Mumbai,New
C02138,2026-05-17,Pune,Occasional
C02139,2026-03-16,Mumbai,New
C02140,2026-06-22,Indore,Loyal
C02141,2026-01-17,Bengaluru,Loyal
C02142,2026-01-23,Bengaluru,Loyal
C02143,2026-03-15,Indore,New
C02144,2026-02-12,Delhi NCR,Occasional
C02145,2026-05-08,Bengaluru,New
C02146,2026-06-10,Bengaluru,New
C02147,2026-06-24,Hyderabad,New
C02148,2026-03-30,Mumbai,Occasional
C02149,2026-01-06,Delhi NCR,New
C02150,2026-03-01,Jaipur,Occasional
C02151,2026-03-27,Mumbai,New
C02152,2026-06-15,Jaipur,Occasional
C02153,2026-06-20,Pune,Loyal
C02154,2026-04-24,Mumbai,Occasional
C02155,2026-03-20,Bengaluru,New
C02156,2026-05-04,Mumbai,New
C02157,2026-01-13,Bengaluru,New
C02158,2026-02-12,Hyderabad,New
C02159,2026-05-18,Delhi NCR,High Value
C02160,2026-06-27,Lucknow,Loyal
C02161,2026-02-11,Delhi NCR,New
C02162,2026-03-23,Hyderabad,Occasional
C02163,2026-04-05,Bengaluru,Occasional
C02164,2026-01-09,Pune,High Value
C02165,2026-02-07,Mumbai,Occasional
C02166,2026-02-11,Hyderabad,New
C02167,2026-01-07,Mumbai,Occasional
C02168,2026-02-07,Indore,Loyal
C02169,2026-02-09,Bengaluru,Occasional
C02170,2026-05-10,Delhi NCR,Occasional
C02171,2026-05-02,Lucknow,High Value
C02172,2026-05-27,Pune,Loyal
C02173,2026-04-24,Delhi NCR,New
C02174,2026-05-03,Lucknow,New
C02175,2026-05-22,Bengaluru,New
C02176,2026-06-08,Lucknow,Occasional
C02177,2026-01-24,Delhi NCR,Occasional
C02178,2026-02-19,Hyderabad,New
C02179,2026-03-13,Delhi NCR,New
C02180,2026-04-25,Pune,High Value
C02181,2026-05-12,Mumbai,Occasional
C02182,2026-06-04,Hyderabad,Loyal
C02183,2026-06-20,Delhi NCR,New
C02184,2026-04-20,Delhi NCR,New
C02185,2026-03-14,Delhi NCR,New
C02186,2026-04-25,Lucknow,New
C02187,2026-04-24,Pune,New
C02188,2026-04-24,Delhi NCR,Loyal
C02189,2026-04-19,Pune,New
C02190,2026-05-31,Hyderabad,New
C02191,2026-03-19,Mumbai,Loyal
C02192,2026-03-27,Bengaluru,High Value
C02193,2026-04-07,Bengaluru,New
C02194,2026-03-11,Mumbai,Occasional
C02195,2026-05-26,Pune,New
C02196,2026-02-17,Jaipur,New
C02197,2026-05-06,Bengaluru,Loyal
C02198,2026-05-30,Delhi NCR,Occasional
C02199,2026-04-29,Delhi NCR,Loyal
C02200,2026-02-09,Delhi NCR,High Value
C02201,2026-06-12,Mumbai,Occasional
C02202,2026-03-15,Mumbai,Occasional
C02203,2026-06-26,Hyderabad,New
C02204,2026-03-12,Mumbai,High Value
C02205,2026-06-03,Pune,Occasional
C02206,2026-05-25,Mumbai,New
C02207,2026-06-25,Mumbai,Occasional
C02208,2026-01-31,Mumbai,Occasional
C02209,2026-01-05,Lucknow,New
C02210,2026-01-15,Bengaluru,Occasional
C02211,2026-06-27,Bengaluru,New
C02212,2026-03-11,Delhi NCR,Occasional
C02213,2026-04-02,Bengaluru,New
C02214,2026-06-13,Indore,Occasional
C02215,2026-06-10,Bengaluru,New
C02216,2026-02-12,Hyderabad,Loyal
C02217,2026-06-25,Jaipur,New
C02218,2026-06-28,Pune,New
C02219,2026-05-29,Delhi NCR,New
C02220,2026-02-05,Mumbai,New
C02221,2026-05-05,Mumbai,Loyal
C02222,2026-02-11,Bengaluru,New
C02223,2026-02-26,Jaipur,Loyal
C02224,2026-05-24,Hyderabad,Loyal
C02225,2026-05-15,Lucknow,Occasional
C02226,2026-06-29,Pune,New
C02227,2026-04-28,Lucknow,New
C02228,2026-02-03,Indore,Occasional
C02229,2026-03-21,Pune,New
C02230,2026-04-24,Lucknow,Occasional
C02231,2026-03-29,Bengaluru,New
C02232,2026-01-31,Delhi NCR,Loyal
C02233,2026-02-06,Pune,New
C02234,2026-02-23,Bengaluru,New
C02235,2026-06-26,Jaipur,New
C02236,2026-01-05,Jaipur,Occasional
C02237,2026-01-11,Delhi NCR,New
C02238,2026-06-18,Mumbai,New
C02239,2026-01-31,Lucknow,New
C02240,2026-03-19,Pune,Occasional
C02241,2026-02-01,Indore,New
C02242,2026-02-21,Bengaluru,New
C02243,2026-01-24,Bengaluru,Occasional
C02244,2026-03-13,Indore,New
C02245,2026-02-11,Lucknow,Loyal
C02246,2026-06-06,Delhi NCR,Occasional
C02247,2026-01-26,Jaipur,Occasional
C02248,2026-05-16,Delhi NCR,New
C02249,2026-03-14,Bengaluru,Occasional
C02250,2026-01-02,Indore,New
C02251,2026-02-24,Indore,Loyal
C02252,2026-05-02,Delhi NCR,Occasional
C02253,2026-04-23,Pune,New
C02254,2026-04-01,Indore,Occasional
C02255,2026-05-12,Delhi NCR,New
C02256,2026-03-22,Bengaluru,New
C02257,2026-02-04,Mumbai,New
C02258,2026-03-15,Hyderabad,New
C02259,2026-03-25,Mumbai,New
C02260,2026-04-27,Hyderabad,New
C02261,2026-04-24,Delhi NCR,New
C02262,2026-04-20,Bengaluru,New
C02263,2026-05-02,Indore,New
C02264,2026-01-04,Indore,Occasional
C02265,2026-01-27,Mumbai,Occasional
C02266,2026-06-23,Bengaluru,New
C02267,2026-04-13,Pune,High Value
C02268,2026-02-13,Bengaluru,High Value
C02269,2026-03-28,Delhi NCR,Loyal
C02270,2026-04-14,Bengaluru,Loyal
C02271,2026-05-08,Delhi NCR,Occasional
C02272,2026-05-29,Hyderabad,Occasional
C02273,2026-06-14,Indore,New
C02274,2026-06-20,Hyderabad,New
C02275,2026-05-05,Mumbai,New
C02276,2026-04-27,Bengaluru,New
C02277,2026-05-08,Delhi NCR,Loyal
C02278,2026-01-08,Bengaluru,New
C02279,2026-01-18,Mumbai,New
C02280,2026-02-15,Mumbai,Occasional
C02281,2026-02-09,Delhi NCR,Occasional
C02282,2026-01-20,Pune,Occasional
C02283,2026-05-07,Jaipur,New
C02284,2026-06-19,Mumbai,Occasional
C02285,2026-05-19,Delhi NCR,Loyal
C02286,2026-05-20,Bengaluru,Occasional
C02287,2026-04-21,Lucknow,New
C02288,2026-04-26,Delhi NCR,New
C02289,2026-04-28,Bengaluru,New
C02290,2026-06-18,Lucknow,New
C02291,2026-02-12,Mumbai,New
C02292,2026-04-10,Mumbai,New
C02293,2026-06-22,Mumbai,Occasional
C02294,2026-05-19,Hyderabad,Occasional
C02295,2026-02-10,Mumbai,New
C02296,2026-05-07,Hyderabad,New
C02297,2026-06-23,Delhi NCR,High Value
C02298,2026-03-24,Bengaluru,Occasional
C02299,2026-02-02,Jaipur,New
C02300,2026-05-30,Bengaluru,Loyal
C02301,2026-03-29,Mumbai,Occasional
C02302,2026-04-02,Mumbai,New
C02303,2026-03-04,Delhi NCR,Occasional
C02304,2026-06-01,Bengaluru,Occasional
C02305,2026-03-20,Bengaluru,New
C02306,2026-05-18,Delhi NCR,Occasional
C02307,2026-04-19,Hyderabad,Loyal
C02308,2026-03-10,Bengaluru,Occasional
C02309,2026-01-06,Indore,New
C02310,2026-04-10,Delhi NCR,New
C02311,2026-05-06,Bengaluru,Occasional
C02312,2026-03-28,Mumbai,Loyal
C02313,2026-06-20,Delhi NCR,Occasional
C02314,2026-04-04,Indore,New
C02315,2026-06-12,Lucknow,Loyal
C02316,2026-05-18,Delhi NCR,New
C02317,2026-03-18,Indore,New
C02318,2026-02-27,Hyderabad,High Value
C02319,2026-05-29,Bengaluru,New
C02320,2026-01-18,Hyderabad,Occasional
C02321,2026-04-20,Delhi NCR,Loyal
C02322,2026-06-16,Jaipur,Occasional
C02323,2026-03-18,Mumbai,Occasional
C02324,2026-02-21,Mumbai,New
C02325,2026-05-12,Mumbai,Occasional
C02326,2026-02-16,Lucknow,Occasional
C02327,2026-05-13,Lucknow,Occasional
C02328,2026-02-24,Pune,Loyal
C02329,2026-04-30,Delhi NCR,Occasional
C02330,2026-06-07,Lucknow,Loyal
C02331,2026-05-25,Pune,New
C02332,2026-02-21,Delhi NCR,New
C02333,2026-02-08,Pune,Occasional
C02334,2026-04-22,Mumbai,Loyal
C02335,2026-01-17,Hyderabad,Loyal
C02336,2026-03-10,Jaipur,Occasional
C02337,2026-03-07,Pune,New
C02338,2026-03-03,Bengaluru,New
C02339,2026-03-04,Jaipur,New
C02340,2026-05-05,Hyderabad,Occasional
C02341,2026-06-15,Lucknow,New
C02342,2026-03-11,Bengaluru,New
C02343,2026-03-13,Hyderabad,New
C02344,2026-01-11,Indore,Occasional
C02345,2026-01-06,Bengaluru,Loyal
C02346,2026-03-22,Hyderabad,Loyal
C02347,2026-04-15,Lucknow,Occasional
C02348,2026-01-24,Mumbai,Loyal
C02349,2026-02-05,Delhi NCR,Occasional
C02350,2026-05-09,Indore,Occasional
C02351,2026-05-29,Indore,Loyal
C02352,2026-03-06,Mumbai,New
C02353,2026-06-03,Bengaluru,Loyal
C02354,2026-03-26,Jaipur,Occasional
C02355,2026-03-02,Indore,New
C02356,2026-01-28,Bengaluru,High Value
C02357,2026-04-23,Mumbai,Loyal
C02358,2026-01-15,Mumbai,New
C02359,2026-01-29,Delhi NCR,Occasional
C02360,2026-06-24,Delhi NCR,New
C02361,2026-02-07,Delhi NCR,Occasional
C02362,2026-03-20,Bengaluru,High Value
C02363,2026-06-05,Bengaluru,Occasional
C02364,2026-01-14,Pune,Loyal
C02365,2026-03-03,Delhi NCR,New
C02366,2026-06-13,Indore,New
C02367,2026-06-25,Bengaluru,Loyal
C02368,2026-04-24,Mumbai,Loyal
C02369,2026-04-11,Indore,Loyal
C02370,2026-03-19,Bengaluru,Loyal
C02371,2026-03-02,Delhi NCR,Loyal
C02372,2026-02-11,Lucknow,Occasional
C02373,2026-06-14,Mumbai,New
C02374,2026-01-21,Jaipur,Loyal
C02375,2026-05-01,Pune,Loyal
C02376,2026-03-27,Pune,Loyal
C02377,2026-01-26,Jaipur,Occasional
C02378,2026-05-10,Bengaluru,Occasional
C02379,2026-05-21,Pune,Occasional
C02380,2026-01-08,Jaipur,Occasional
C02381,2026-02-17,Hyderabad,Loyal
C02382,2026-02-04,Bengaluru,New
C02383,2026-03-20,Delhi NCR,New
C02384,2026-02-10,Delhi NCR,Occasional
C02385,2026-06-16,Jaipur,Loyal
C02386,2026-06-25,Mumbai,Loyal
C02387,2026-04-26,Mumbai,Occasional
C02388,2026-03-08,Bengaluru,Occasional
C02389,2026-03-25,Jaipur,New
C02390,2026-04-17,Delhi NCR,New
C02391,2026-04-07,Indore,Loyal
C02392,2026-02-27,Bengaluru,New
C02393,2026-05-23,Hyderabad,Occasional
C02394,2026-01-23,Indore,New
C02395,2026-06-29,Lucknow,New
C02396,2026-06-08,Mumbai,New
C02397,2026-01-23,Indore,New
C02398,2026-05-26,Bengaluru,Occasional
C02399,2026-04-22,Jaipur,Loyal
C02400,2026-06-22,Mumbai,New
C02401,2026-02-22,Delhi NCR,Loyal
C02402,2026-03-10,Delhi NCR,Occasional
C02403,2026-02-03,Mumbai,New
C02404,2026-02-25,Indore,New
C02405,2026-06-23,Bengaluru,New
C02406,2026-02-07,Bengaluru,High Value
C02407,2026-03-02,Hyderabad,Loyal
C02408,2026-04-05,Hyderabad,Occasional
C02409,2026-01-22,Bengaluru,New
C02410,2026-03-24,Indore,New
C02411,2026-02-24,Pune,Occasional
C02412,2026-06-02,Delhi NCR,New
C02413,2026-01-16,Bengaluru,Loyal
C02414,2026-05-01,Lucknow,High Value
C02415,2026-06-21,Indore,Occasional
C02416,2026-01-12,Bengaluru,Occasional
C02417,2026-04-08,Delhi NCR,New
C02418,2026-04-05,Bengaluru,Loyal
C02419,2026-01-11,Hyderabad,New
C02420,2026-05-09,Mumbai,New
C02421,2026-04-30,Bengaluru,New
C02422,2026-05-16,Mumbai,New
C02423,2026-03-22,Bengaluru,New
C02424,2026-03-13,Pune,Loyal
C02425,2026-03-14,Lucknow,New
C02426,2026-03-09,Mumbai,Occasional
C02427,2026-02-12,Delhi NCR,High Value
C02428,2026-02-08,Hyderabad,Loyal
C02429,2026-06-12,Jaipur,New
C02430,2026-02-08,Bengaluru,New
C02431,2026-05-01,Delhi NCR,Occasional
C02432,2026-04-22,Bengaluru,Loyal
C02433,2026-05-07,Bengaluru,New
C02434,2026-05-24,Mumbai,Occasional
C02435,2026-02-07,Bengaluru,New
C02436,2026-03-14,Bengaluru,New
C02437,2026-05-11,Jaipur,Occasional
C02438,2026-06-19,Hyderabad,Occasional
C02439,2026-01-02,Mumbai,Occasional
C02440,2026-04-17,Indore,New
C02441,2026-05-08,Pune,Loyal
C02442,2026-01-07,Delhi NCR,High Value
C02443,2026-02-01,Mumbai,Occasional
C02444,2026-01-28,Jaipur,New
C02445,2026-01-21,Mumbai,Occasional
C02446,2026-05-03,Mumbai,High Value
C02447,2026-06-02,Hyderabad,New
C02448,2026-01-12,Hyderabad,High Value
C02449,2026-03-25,Indore,High Value
C02450,2026-05-26,Bengaluru,Loyal
C02451,2026-06-14,Delhi NCR,Loyal
C02452,2026-01-19,Hyderabad,Occasional
C02453,2026-01-24,Mumbai,New
C02454,2026-04-13,Bengaluru,Loyal
C02455,2026-02-11,Mumbai,New
C02456,2026-06-15,Pune,Occasional
C02457,2026-01-31,Delhi NCR,Loyal
C02458,2026-03-21,Lucknow,Occasional
C02459,2026-04-02,Pune,Loyal
C02460,2026-05-12,Delhi NCR,Occasional
C02461,2026-04-10,Mumbai,Occasional
C02462,2026-04-19,Bengaluru,Occasional
C02463,2026-04-05,Hyderabad,Occasional
C02464,2026-04-20,Bengaluru,Occasional
C02465,2026-04-29,Pune,Occasional
C02466,2026-02-09,Indore,Occasional
C02467,2026-06-15,Mumbai,New
C02468,2026-04-22,Bengaluru,Loyal
C02469,2026-03-18,Bengaluru,New
C02470,2026-03-18,Lucknow,Occasional
C02471,2026-03-17,Hyderabad,Occasional
C02472,2026-01-12,Mumbai,Occasional
C02473,2026-04-16,Bengaluru,Occasional
C02474,2026-05-26,Jaipur,New
C02475,2026-05-30,Bengaluru,Occasional
C02476,2026-01-30,Pune,Occasional
C02477,2026-02-16,Lucknow,New
C02478,2026-04-17,Lucknow,New
C02479,2026-05-31,Pune,Occasional
C02480,2026-04-26,Hyderabad,New
C02481,2026-02-17,Delhi NCR,New
C02482,2026-06-04,Delhi NCR,Occasional
C02483,2026-04-22,Hyderabad,New
C02484,2026-01-30,Bengaluru,Occasional
C02485,2026-04-28,Pune,Loyal
C02486,2026-06-04,Pune,New
C02487,2026-06-07,Delhi NCR,Occasional
C02488,2026-06-26,Pune,Loyal
C02489,2026-01-23,Bengaluru,New
C02490,2026-01-29,Jaipur,Occasional
C02491,2026-02-18,Lucknow,New
C02492,2026-06-16,Bengaluru,New
C02493,2026-06-10,Lucknow,Occasional
C02494,2026-01-23,Delhi NCR,Occasional
C02495,2026-05-02,Mumbai,New
C02496,2026-02-09,Pune,Occasional
C02497,2026-05-05,Mumbai,Loyal
C02498,2026-05-30,Delhi NCR,New
C02499,2026-04-11,Bengaluru,New
C02500,2026-06-11,Lucknow,Occasional
C02501,2026-04-17,Lucknow,Occasional
C02502,2026-06-02,Pune,High Value
C02503,2026-01-10,Mumbai,Occasional
C02504,2026-06-01,Pune,Loyal
C02505,2026-05-05,Delhi NCR,New
C02506,2026-01-05,Mumbai,New
C02507,2026-01-17,Delhi NCR,Occasional
C02508,2026-05-02,Bengaluru,Occasional
C02509,2026-06-15,Delhi NCR,Occasional
C02510,2026-01-06,Bengaluru,Occasional
C02511,2026-05-01,Delhi NCR,New
C02512,2026-02-26,Hyderabad,Occasional
C02513,2026-06-04,Lucknow,Occasional
C02514,2026-04-30,Bengaluru,New
C02515,2026-04-10,Indore,Loyal
C02516,2026-06-22,Hyderabad,New
C02517,2026-05-01,Jaipur,Loyal
C02518,2026-06-09,Delhi NCR,Occasional
C02519,2026-01-23,Pune,New
C02520,2026-02-21,Bengaluru,Occasional
C02521,2026-04-17,Indore,Occasional
C02522,2026-03-02,Delhi NCR,New
C02523,2026-01-05,Delhi NCR,New
C02524,2026-06-23,Bengaluru,Loyal
C02525,2026-05-09,Bengaluru,New
C02526,2026-04-21,Bengaluru,New
C02527,2026-05-24,Delhi NCR,New
C02528,2026-03-29,Jaipur,Occasional
C02529,2026-05-23,Delhi NCR,New
C02530,2026-06-26,Lucknow,Occasional
C02531,2026-01-27,Pune,Loyal
C02532,2026-04-23,Jaipur,High Value
C02533,2026-01-29,Indore,Loyal
C02534,2026-06-06,Jaipur,Loyal
C02535,2026-05-24,Bengaluru,New
C02536,2026-06-11,Bengaluru,New
C02537,2026-04-03,Bengaluru,New
C02538,2026-04-24,Jaipur,Occasional
C02539,2026-01-26,Bengaluru,New
C02540,2026-02-05,Bengaluru,New
C02541,2026-04-17,Jaipur,New
C02542,2026-05-02,Delhi NCR,Occasional
C02543,2026-01-22,Delhi NCR,Occasional
C02544,2026-04-17,Delhi NCR,Occasional
C02545,2026-02-08,Pune,Occasional
C02546,2026-02-28,Bengaluru,Occasional
C02547,2026-04-15,Lucknow,High Value
C02548,2026-05-13,Jaipur,New
C02549,2026-01-08,Mumbai,Loyal
C02550,2026-05-13,Indore,New
C02551,2026-03-22,Mumbai,Loyal
C02552,2026-04-22,Bengaluru,Occasional
C02553,2026-06-19,Indore,New
C02554,2026-05-28,Bengaluru,Occasional
C02555,2026-06-19,Lucknow,High Value
C02556,2026-04-18,Mumbai,Occasional
C02557,2026-05-22,Lucknow,Occasional
C02558,2026-03-22,Lucknow,New
C02559,2026-03-13,Lucknow,Occasional
C02560,2026-02-07,Pune,Occasional
C02561,2026-02-22,Lucknow,Occasional
C02562,2026-06-08,Hyderabad,Occasional
C02563,2026-06-16,Mumbai,New
C02564,2026-03-19,Bengaluru,Occasional
C02565,2026-04-10,Pune,Occasional
C02566,2026-02-02,Mumbai,Occasional
C02567,2026-02-24,Bengaluru,Occasional
C02568,2026-05-14,Delhi NCR,Occasional
C02569,2026-01-06,Bengaluru,Loyal
C02570,2026-06-01,Delhi NCR,Loyal
C02571,2026-03-19,Pune,High Value
C02572,2026-01-29,Pune,Loyal
C02573,2026-03-08,Hyderabad,New
C02574,2026-01-13,Pune,Loyal
C02575,2026-04-25,Delhi NCR,Occasional
C02576,2026-04-27,Delhi NCR,New
C02577,2026-05-29,Hyderabad,Loyal
C02578,2026-06-10,Pune,Loyal
C02579,2026-03-01,Delhi NCR,New
C02580,2026-05-27,Pune,Occasional
C02581,2026-05-14,Pune,New
C02582,2026-05-13,Hyderabad,Loyal
C02583,2026-04-03,Mumbai,New
C02584,2026-04-19,Jaipur,New
C02585,2026-01-16,Mumbai,New
C02586,2026-02-24,Mumbai,New
C02587,2026-05-15,Mumbai,Occasional
C02588,2026-04-12,Lucknow,Occasional
C02589,2026-06-12,Mumbai,Occasional
C02590,2026-05-06,Pune,New
C02591,2026-02-11,Bengaluru,New
C02592,2026-04-28,Bengaluru,Occasional
C02593,2026-05-16,Bengaluru,New
C02594,2026-05-02,Bengaluru,New
C02595,2026-05-24,Delhi NCR,High Value
C02596,2026-06-04,Lucknow,New
C02597,2026-04-05,Hyderabad,New
C02598,2026-02-09,Bengaluru,New
C02599,2026-04-06,Delhi NCR,Occasional
C02600,2026-02-06,Bengaluru,Occasional
C02601,2026-01-13,Indore,New
C02602,2026-03-14,Delhi NCR,Loyal
C02603,2026-05-06,Bengaluru,Occasional
C02604,2026-01-18,Lucknow,New
C02605,2026-05-27,Delhi NCR,Occasional
C02606,2026-03-28,Jaipur,Occasional
C02607,2026-06-05,Bengaluru,New
C02608,2026-06-12,Mumbai,Occasional
C02609,2026-04-25,Bengaluru,Occasional
C02610,2026-01-23,Jaipur,Occasional
C02611,2026-04-15,Mumbai,Loyal
C02612,2026-03-28,Hyderabad,High Value
C02613,2026-04-24,Pune,Occasional
C02614,2026-02-12,Pune,Occasional
C02615,2026-03-21,Hyderabad,New
C02616,2026-05-24,Bengaluru,High Value
C02617,2026-05-19,Hyderabad,New
C02618,2026-05-26,Mumbai,Occasional
C02619,2026-05-09,Lucknow,New
C02620,2026-05-17,Bengaluru,New
C02621,2026-02-22,Delhi NCR,Occasional
C02622,2026-05-29,Mumbai,Loyal
C02623,2026-06-05,Delhi NCR,Occasional
C02624,2026-05-06,Lucknow,New
C02625,2026-04-22,Bengaluru,New
C02626,2026-05-16,Delhi NCR,New
C02627,2026-01-30,Indore,Occasional
C02628,2026-03-15,Bengaluru,New
C02629,2026-01-23,Bengaluru,High Value
C02630,2026-06-23,Bengaluru,Occasional
C02631,2026-03-25,Bengaluru,Occasional
C02632,2026-03-18,Mumbai,New
C02633,2026-04-16,Lucknow,New
C02634,2026-01-31,Bengaluru,New
C02635,2026-06-02,Hyderabad,Occasional
C02636,2026-05-10,Mumbai,New
C02637,2026-01-16,Delhi NCR,Occasional
C02638,2026-01-17,Mumbai,New
C02639,2026-03-01,Lucknow,New
C02640,2026-05-22,Indore,Occasional
C02641,2026-03-05,Jaipur,Occasional
C02642,2026-02-02,Delhi NCR,New
C02643,2026-01-22,Lucknow,Occasional
C02644,2026-02-06,Mumbai,High Value
C02645,2026-03-04,Hyderabad,Occasional
C02646,2026-05-23,Mumbai,New
C02647,2026-04-29,Indore,Occasional
C02648,2026-06-17,Indore,New
C02649,2026-05-04,Delhi NCR,New
C02650,2026-06-24,Mumbai,New
C02651,2026-06-11,Delhi NCR,Loyal
C02652,2026-03-14,Bengaluru,Occasional
C02653,2026-05-25,Bengaluru,New
C02654,2026-06-28,Bengaluru,New
C02655,2026-05-23,Indore,Loyal
